realization;time;Energy;Enery_x;Energy_y;Energy_z;Xemit_x;cell_vol
0;0;0;0;0;0;0;5797443.781
0;328.17;4.00002093;1.356047479;1.317506668;1.326466783;0.0002345954741;5797443.781
0;656.34;16.0049791;5.428342973;5.273876286;5.302759846;0.0004693637306;5793435.621
0;984.51;36.01304248;12.21995721;11.87187433;11.92121094;0.0007042138347;5793442.555
0;1312.68;63.99087797;21.71822418;21.09944728;21.17320652;0.0009388132466;5793447.371
0;1640.85;99.21555839;33.66188827;32.71667893;32.83699119;0.001168503806;5793454.316
0;1969.02;140.3566393;47.66265733;46.29433568;46.39964625;0.0013896404;5793458.444
0;2297.19;187.296431;63.69861803;61.72047168;61.87734125;0.001605712125;5793656.051
0;2625.36;240.0653393;81.59093903;79.13017358;79.34422669;0.001816628699;5793626.484
0;2953.53;298.6819005;101.6201338;98.39859166;98.66317504;0.002026831899;5793984.096
0;3281.7;363.1648565;123.5607383;119.7123291;119.8917891;0.002234495493;5793738.194
0;3609.87;433.4703868;147.5262349;142.8969591;143.0471927;0.002441180672;5794224.213
0;3938.04;509.5720925;173.4494146;168.0174284;168.1052495;0.002646648442;5794186.753
0;4266.21;591.4083022;201.2599733;195.0214046;195.1269243;0.002850596148;5794008.435
0;4594.38;678.8806413;231.0602292;223.9165808;223.9038312;0.003054227617;5794564.303
0;4922.55;771.913589;262.6543576;254.68062;254.5786114;0.003255966731;5794024.872
0;5250.72;870.3962352;296.1256095;287.2969631;286.9736626;0.003457039155;5794662.276
0;5578.89;974.1639138;331.5183859;321.4670031;321.1785248;0.003657564439;5793808.513
0;5907.06;1083.133141;368.7895752;357.3276049;357.0159611;0.003857537094;5795344.156
0;6235.23;1197.134809;407.572684;394.9597598;394.6023647;0.004055135662;5793938.257
0;6563.4;1316.050626;448.0557883;434.1092552;433.8855831;0.004251747305;5795224.995
0;6891.57;1439.704111;490.1634438;474.9288111;474.6118559;0.004447014961;5794208.914
0;7219.74;1567.935783;533.8746428;517.2992315;516.761909;0.004641173133;5795211.76
0;7547.91;1700.512744;578.8944808;561.1905449;560.4277183;0.004832932718;5794383.301
0;7876.08;1837.276055;625.7039125;606.2647424;605.3074004;0.005024646403;5795721.195
0;8204.25;1978.129938;673.6021067;652.6938436;651.8339877;0.005213607164;5794595.086
0;8532.42;2122.831174;722.9582899;700.3601745;699.51271;0.005401401465;5795771.414
0;8860.59;2271.159395;773.3809605;749.3542445;748.4241899;0.005586599421;5795035.387
0;9188.76;2422.911681;825.3039872;799.4310076;798.1766857;0.005771254855;5796034.616
0;9516.93;2577.931515;877.8205128;850.7733858;849.3376166;0.005952219626;5794979.9
0;9845.1;2735.966046;931.5752755;902.8364444;901.5543264;0.006131913526;5796198.564
0;10173.27;2896.747788;986.3666783;955.9028775;954.4782325;0.006310193333;5795529.673
0;10501.44;3060.118423;1041.963604;1010.017147;1008.137673;0.006485831572;5795368.704
0;10829.61;3225.90535;1098.005393;1064.899673;1063.000284;0.006658481563;5795380.715
0;11157.78;3393.859229;1155.338438;1120.10045;1118.420341;0.006830037879;5795548.724
0;11485.95;3563.694638;1212.670729;1176.501241;1174.522667;0.006997794254;5795347.227
0;11814.12;3735.234071;1270.978804;1232.89606;1231.359207;0.007164255411;5795688.758
0;12142.29;3908.283371;1329.94093;1289.648093;1288.694348;0.007328495378;5795247.807
0;12470.46;4082.61886;1388.716643;1347.454737;1346.44748;0.007489085552;5795813.868
0;12798.63;4257.987952;1448.462157;1405.471855;1404.053939;0.007649189704;5795433.27
0;13126.8;4434.159272;1507.969987;1463.885742;1462.303543;0.007805287147;5795761.695
0;13454.97;4610.93943;1568.013832;1522.346027;1520.579571;0.007959791844;5795463.007
0;13783.14;4788.008345;1627.94995;1580.8524;1579.205994;0.008110973848;5795780.572
0;14111.31;4965.113712;1687.979861;1639.441019;1637.692831;0.008259742517;5795352.607
0;14439.48;5142.03998;1747.979851;1698.012778;1696.047352;0.008405656431;5795764.434
0;14767.65;5318.512674;1807.489575;1756.522385;1754.500714;0.008548141416;5795372.678
0;15095.82;5494.36737;1867.469754;1814.572829;1812.324787;0.008689602901;5795955.039
0;15423.99;5669.404051;1926.469136;1872.57586;1870.359055;0.008826222205;5795301.217
0;15752.16;5843.274902;1985.376742;1929.930783;1927.967377;0.008961023908;5795818.987
0;16080.33;6015.716841;2043.841906;1987.001301;1984.873633;0.009092737267;5795275.899
0;16408.5;6186.581987;2102.118804;2043.137942;2041.32524;0.009222793041;5795701.068
0;16736.67;6355.793431;2159.369821;2098.723021;2097.70059;0.009348203403;5795333.509
0;17064.84;6523.100995;2215.790133;2154.39885;2152.912012;0.009471595251;5795709.631
0;17393.01;6688.24734;2271.360215;2209.125865;2207.76126;0.009590638647;5794970.317
0;17721.18;6851.423812;2325.701076;2263.463383;2262.259353;0.009705349821;5779503.23
0;18049.35;7012.390481;2379.097239;2317.325198;2315.968044;0.009817779731;5779223.06
0;18377.52;7170.693737;2432.063939;2370.055991;2368.573807;0.009928646386;5779495.011
0;18705.69;7326.212906;2483.215225;2422.070979;2420.926702;0.01003453484;5779242.135
0;19033.86;7478.766408;2533.925121;2472.993374;2471.847913;0.01013862294;5779750.817
0;19362.03;7628.206787;2583.107114;2523.251238;2521.848435;0.0102385404;5779165.367
0;19690.2;7774.343874;2631.11064;2572.438082;2570.795151;0.01033470913;5779774.316
0;20018.37;7917.050296;2678.037428;2620.606446;2618.406422;0.01042815901;5779201.447
0;20346.54;8056.287434;2724.207935;2666.806166;2665.273333;0.01052022019;5779784.246
0;20674.71;8192.023327;2768.932263;2712.406685;2710.684379;0.01060785902;5779191.572
0;21002.88;8324.103164;2811.728706;2757.11726;2755.257198;0.01069120718;5779418.829
0;21331.05;8452.446156;2853.698241;2800.086083;2798.661833;0.010772666;5779199.732
0;21659.22;8576.983532;2894.251862;2841.560266;2841.171404;0.01085053643;5779462.802
0;21987.39;8697.544829;2933.286992;2882.096067;2882.16177;0.01092540281;5779315.544
0;22315.56;8814.128387;2970.580269;2921.531274;2922.016844;0.0109963715;5779306.666
0;22643.73;8926.773796;3006.713027;2959.827811;2960.232958;0.01106573484;5779631.837
0;22971.9;9035.436928;3042.077097;2996.709167;2996.650664;0.0111328509;5779405.286
0;23300.07;9140.047481;3075.706094;3032.621888;3031.719499;0.0111968815;5779598.983
0;23628.24;9240.550742;3108.74236;3066.699746;3065.108637;0.01125957849;5779411.485
0;23956.41;9337.024044;3139.994617;3099.61165;3097.417776;0.01131815443;5779547.403
0;24284.58;9429.381701;3170.657983;3130.219005;3128.504712;0.0113756786;5779418.909
0;24612.75;9517.542556;3198.62855;3160.023755;3158.89025;0.01142833748;5779554.738
0;24940.92;9601.453545;3225.695767;3188.586996;3187.170781;0.01147922804;5779348.984
0;25269.09;9681.091494;3251.185754;3216.054423;3213.851317;0.01152788592;5779561.916
0;25597.26;9756.505082;3275.378081;3241.705897;3239.421104;0.01157261014;5779517.398
0;25925.43;9827.712295;3298.394555;3265.79292;3263.52482;0.0116169369;5779725.935
0;26253.6;9894.787902;3319.802396;3288.377647;3286.607858;0.01165825565;5779524.379
0;26581.77;9957.817843;3339.169325;3310.37314;3308.275378;0.01169534747;5779795.402
0;26909.94;10016.89923;3357.952922;3330.210543;3328.735765;0.01173195864;5779531.254
0;27238.11;10072.01799;3375.312048;3349.561363;3347.144579;0.0117656492;5779946.755
0;27566.28;10123.2642;3391.658915;3366.815293;3364.789991;0.01179753612;5774576.385
0;27894.45;10170.73698;3406.160513;3383.532125;3381.044341;0.01182722797;5774284.993
0;28222.62;10214.4145;3419.420147;3399.152638;3395.841711;0.01185160257;5773445.749
0;28550.79;10254.54731;3431.740138;3412.843746;3409.963426;0.01187707991;5768485.732
0;28878.96;10291.25972;3442.650116;3425.036709;3423.572892;0.01190005488;5767671.462
0;29207.13;10324.57675;3452.144101;3436.268256;3436.164394;0.01192180206;5768602.954
0;29535.3;10354.53976;3461.376655;3446.787773;3446.375331;0.01194119592;5767679.519
0;29863.47;10381.13871;3469.160414;3455.5933;3456.384992;0.01195948367;5768722.492
0;30191.64;10404.61456;3475.388812;3463.473856;3465.751894;0.01197356842;5767719.615
0;30519.81;10425.12677;3480.135554;3471.255362;3473.73585;0.01198454897;5768655.012
0;30847.98;10442.70792;3484.719167;3477.770963;3480.217786;0.01199644448;5767726.818
0;31176.15;10457.48666;3488.235181;3483.187992;3486.06349;0.01200567238;5768662.02
0;31504.32;10469.59193;3491.707059;3487.182986;3490.701881;0.01201675395;5767777.876
0;31832.49;10479.18756;3493.731832;3490.996389;3494.459339;0.01202478789;5768668.664
0;32160.66;10486.37835;3494.572872;3494.231791;3497.573685;0.01203124112;5767905.445
0;32488.83;10491.16567;3494.790903;3496.884646;3499.490123;0.01203724278;5768829.401
0;32817;10493.6911;3494.48948;3498.592426;3500.609196;0.01204161567;5768136.446
0;33145.17;10494.14401;3492.809508;3498.994622;3502.339882;0.01204397318;5768835.403
0;33473.34;10492.63719;3491.016264;3498.624661;3502.996267;0.01204394674;5768142.304
0;33801.51;10489.31532;3488.414973;3497.999335;3502.901013;0.0120440086;5768841.119
0;34129.68;10484.32731;3485.504379;3496.508692;3502.314244;0.01204456362;5768629.815
0;34457.85;10477.82946;3481.955921;3495.070855;3500.802688;0.01204482853;5766669.256
0;34786.02;10469.89997;3478.173967;3493.27044;3498.455559;0.0120445316;5765814.097
0;35114.19;10460.58013;3473.498893;3490.535362;3496.545879;0.01204218539;5766677.619
0;35442.36;10450.03205;3469.677411;3486.96561;3493.389028;0.01204115211;5765822.341
0;35770.53;10438.40835;3465.040322;3483.597882;3489.770143;0.01203819833;5766502.091
0;36098.7;10425.78751;3460.25511;3479.005261;3486.527143;0.01203588732;5766010.327
0;36426.87;10412.27666;3454.702801;3474.539311;3483.03455;0.01203241335;5766560.246
0;36755.04;10397.99929;3449.645227;3470.010156;3478.343907;0.0120297942;5766076.676
0;37083.21;10383.08756;3444.178892;3464.660921;3474.247751;0.01202441004;5766567.727
0;37411.38;10367.61719;3438.453723;3459.772759;3469.390708;0.01201995112;5764894.209
0;37739.55;10351.69514;3433.293299;3454.134986;3464.26685;0.01201719278;5742679.431
0;38067.72;10335.4433;3428.020927;3448.986984;3458.435386;0.01201310952;5740548.249
0;38395.89;10318.88061;3422.687594;3443.927093;3452.26592;0.01200849282;5739934.21
0;38724.06;10302.07599;3416.99804;3438.962133;3446.115815;0.01200191071;5738917.127
0;39052.23;10285.15205;3411.095204;3434.014762;3440.042083;0.01199662907;5739986.621
0;39380.4;10268.16022;3405.418901;3429.038443;3433.70288;0.01199065933;5739289.764
0;39708.57;10251.13136;3399.666906;3424.177083;3427.287369;0.01198582929;5739671.851
0;40036.74;10234.14476;3393.503997;3418.923853;3421.716913;0.0119797843;5739309.274
0;40364.91;10217.26486;3387.416395;3414.559333;3415.289131;0.01197290871;5739694.108
0;40693.08;10200.56097;3382.36612;3408.864339;3409.330515;0.01196936528;5739689.688
0;41021.25;10184.07201;3377.178495;3403.93851;3402.955004;0.01196204514;5739507.611
0;41349.42;10167.81699;3371.36489;3399.080399;3397.371702;0.01195675193;5739696.101
0;41677.59;10151.82434;3366.587529;3394.141466;3391.095341;0.01195363826;5739513.8
0;42005.76;10136.14806;3361.281656;3389.842574;3385.02383;0.01194887911;5739932.111
0;42333.93;10120.85088;3356.214787;3384.943581;3379.692516;0.01194384576;5739572.494
0;42662.1;10105.97744;3351.099108;3380.426561;3374.451772;0.01193893731;5739765.37
0;42990.27;10091.56646;3346.504341;3375.962227;3369.099888;0.0119358259;5739438.451
0;43318.44;10077.57366;3341.807345;3371.649979;3364.116337;0.01193115262;5739714.006
0;43646.61;10064.02323;3337.913151;3367.472504;3358.637574;0.01192841138;5739572.375
0;43974.78;10050.92161;3332.906961;3363.654878;3354.359769;0.01192269978;5739487.496
0;44302.95;10038.24043;3328.576418;3359.839056;3349.824952;0.01192005186;5739569.247
0;44631.12;10025.9916;3323.56832;3356.241642;3346.181636;0.01191528089;5739493.2
0;44959.29;10014.20863;3320.833742;3351.943717;3341.431166;0.01191382586;5739760.924
0;45287.46;10002.89237;3317.458026;3348.040703;3337.393645;0.01191291737;5739110.774
0;45615.63;9992.088151;3313.673138;3344.454593;3333.96042;0.01191108499;5736491.926
0;45943.8;9981.794175;3310.404112;3340.839554;3330.550509;0.01190987976;5734974.846
0;46271.97;9971.918052;3307.53698;3336.998474;3327.382598;0.01190859665;5736092.287
