realization;time;Energy;Enery_x;Energy_y;Energy_z;Xemit_x;cell_vol
0;0;0;0;0;0;0;5797443.781
0;328.17;4.29013129;1.452399463;1.416076936;1.42165489;0.0002427675569;5797443.781
0;656.34;17.1663045;5.814441133;5.668865559;5.682997804;0.0004857295651;5793436.229
0;984.51;38.62354342;13.08869968;12.76070118;12.77414256;0.0007287555598;5793444.778
0;1312.68;68.6133413;23.2571381;22.67424585;22.68195735;0.0009714238983;5793450.201
0;1640.85;106.2642726;36.02558299;35.11699243;35.1216972;0.001209019032;5793458.773
0;1969.02;151.3520818;51.31826483;50.02681687;50.00700005;0.001442990737;5793560.313
0;2297.19;203.8252806;69.14498683;67.33473122;67.34556252;0.001674969264;5793390.065
0;2625.36;263.6142124;89.42754248;87.08029559;87.10637434;0.001904855114;5793382.02
0;2953.53;330.622371;112.1371404;109.2702297;109.2150008;0.002133053855;5792872.233
0;3281.7;404.6929077;137.2816713;133.7427507;133.6684857;0.002360117017;5793979
0;3609.87;485.6380592;164.7263073;160.4620392;160.4497127;0.002585296023;5794021.424
0;3938.04;573.2669563;194.4778965;189.4100728;189.3789869;0.002809103374;5794430.691
0;4266.21;667.3632537;226.3748953;220.5013673;220.4869911;0.003030721817;5793766.018
0;4594.38;767.7105812;260.4595061;253.6295305;253.6215446;0.00325092045;5794510.958
0;4922.55;874.0598811;296.545179;288.7865923;288.7281098;0.003468853079;5794213.58
0;5250.72;986.1363203;334.5496463;325.8474676;325.7392064;0.003684451009;5794993.808
0;5578.89;1103.676469;374.4798811;364.6900312;364.506557;0.003898168461;5794214.024
0;5907.06;1226.394655;416.1194892;405.2807257;404.9944406;0.004109243194;5794640.973
0;6235.23;1353.978322;459.3637212;447.4814065;447.1331941;0.004317515846;5794149.537
0;6563.4;1486.14745;504.1795675;491.1090005;490.8588825;0.004523259193;5794161.994
0;6891.57;1622.582246;550.3562715;536.2600464;535.965928;0.00472592302;5794469.469
0;7219.74;1762.943868;597.942702;582.5783728;582.4227927;0.004926065351;5793330.443
0;7547.91;1906.906371;646.7528659;630.2723379;629.8811672;0.005123245141;5793295.255
0;7876.08;2054.120093;696.5448199;679.0059955;678.5692779;0.005316893285;5793185.863
0;8204.25;2204.252243;747.3425073;728.7389544;728.1707813;0.005507360433;5793406.941
0;8532.42;2356.942632;799.0160466;779.1142403;778.8123451;0.005694709248;5793337.176
0;8860.59;2511.819046;851.5347973;830.285171;829.9990773;0.005878991943;5792944.86
0;9188.76;2668.56141;904.7280837;882.0293252;881.8040014;0.006059951173;5792956.569
0;9516.93;2826.82939;958.1556814;934.3699736;934.3037348;0.006236383636;5792245.982
0;9845.1;2986.213604;1012.087839;987.0275985;987.0981663;0.006409613637;5793387.588
0;10173.27;3146.431634;1066.220114;1040.10911;1040.10241;0.006578939889;5791453.925
0;10501.44;3307.446018;1120.367739;1093.497064;1093.581216;0.006744190511;5779511.231
0;10829.61;3468.924225;1174.281198;1147.161258;1147.481769;0.006904840674;5776618.52
0;11157.78;3630.109664;1228.247038;1200.594319;1201.268307;0.007062046415;5779128.329
0;11485.95;3790.729718;1281.902046;1253.883697;1254.943976;0.007214992129;5774475.385
0;11814.12;3950.464797;1335.178594;1306.982602;1308.303602;0.007363920106;5777305.611
0;12142.29;4108.892875;1387.911128;1359.76956;1361.212187;0.007508359311;5774466.727
0;12470.46;4265.638968;1440.193999;1411.887207;1413.557762;0.007648884398;5777915.587
0;12798.63;4420.444343;1491.738502;1463.232289;1465.473551;0.007784943237;5774264.625
0;13126.8;4573.024675;1542.632495;1513.837362;1516.554818;0.007917035531;5776658.289
0;13454.97;4722.98482;1592.208304;1563.933556;1566.84296;0.008043766755;5773469.769
0;13783.14;4869.882881;1640.870633;1612.66578;1616.346467;0.008166173027;5778249.661
0;14111.31;5013.404154;1688.580186;1660.307863;1664.516105;0.008284395595;5773742.468
0;14439.48;5153.394355;1734.641248;1706.963011;1711.790095;0.008397171703;5776864.053
0;14767.65;5289.608762;1779.951047;1752.364867;1757.292848;0.008506631274;5773375.582
0;15095.82;5421.779208;1823.755077;1796.618881;1801.40525;0.008611180835;5777310.634
0;15423.99;5549.74984;1866.031523;1839.433833;1844.284484;0.008710927932;5773445.341
0;15752.16;5673.288997;1906.619315;1880.866553;1885.803129;0.008805753536;5776489.903
0;16080.33;5792.049761;1945.632748;1920.715762;1925.701251;0.008895806998;5775964.566
0;16408.5;5906.002276;1983.391237;1958.506271;1964.104768;0.008982271808;5774615.213
0;16736.67;6014.867251;2019.45958;1994.997537;2000.410134;0.009064023777;5775023.866
0;17064.84;6118.588487;2053.606078;2029.583457;2035.398952;0.00914092196;5773209.345
0;17393.01;6217.124139;2085.823427;2062.899121;2068.40159;0.009212954956;5772813.852
0;17721.18;6310.206505;2116.235768;2094.373967;2099.59677;0.009280409141;5772719.481
0;18049.35;6397.726201;2144.750046;2123.970659;2129.005496;0.009343454702;5772557.148
