realization;time;v_parallel_sq;v_perp_sq;E
0;0;0.007998581336;0.009965499849;44.68732966
0;0.2;0.008027727819;0.009950926608;44.68732966
0;0.4;0.007977863956;0.00997585854;44.68732966
0;0.6;0.00810019626;0.009914692388;44.68732966
0;0.8;0.008217838565;0.009855871235;44.68732966
0;1;0.008250946856;0.00983931709;44.68732966
0;1.2;0.008322218548;0.009803681244;44.68732966
0;1.4;0.008365562933;0.009782009051;44.68732966
0;1.6;0.008454013729;0.009737783653;44.68732966
0;1.8;0.008546924351;0.009691328342;44.68732966
0;2;0.00861586049;0.009656860273;44.68732966
0;2.2;0.008669844336;0.00962986835;44.68732966
0;2.4;0.008765073042;0.009582253996;44.68732966
0;2.6;0.008727643859;0.009600968588;44.68732966
0;2.8;0.008700860589;0.009614360223;44.68732966
0;3;0.008797175839;0.009566202598;44.68732966
0;3.2;0.008815503769;0.009557038633;44.68732966
0;3.4;0.008729744839;0.009599918098;44.68732966
0;3.6;0.008773320504;0.009578130266;44.68732966
0;3.8;0.008816129399;0.009556725818;44.68732966
0;4;0.008841425497;0.009544077769;44.68732966
0;4.2;0.008854762741;0.009537409147;44.68732966
0;4.4;0.008888930674;0.009520325181;44.68732966
0;4.6;0.008936656092;0.009496462472;44.68732966
0;4.8;0.00895478118;0.009487399928;44.68732966
0;5;0.009008774079;0.009460403478;44.68732966
1;0;0.00819321593;0.01000578744;45.12766531
1;0.2;0.008289565878;0.00995761247;45.12766531
1;0.4;0.008360007412;0.009922391703;45.12766531
1;0.6;0.008295244171;0.009954773324;45.12766531
1;0.8;0.008275316412;0.009964737203;45.12766531
1;1;0.008275897497;0.009964446661;45.12766531
1;1.2;0.008349783163;0.009927503828;45.12766531
1;1.4;0.00836659107;0.009919099874;45.12766531
1;1.6;0.008385426548;0.009909682135;45.12766531
1;1.8;0.008474096855;0.009865346982;45.12766531
1;2;0.008434979002;0.009884905908;45.12766531
1;2.2;0.008578564408;0.009813113206;45.12766531
1;2.4;0.00867332687;0.009765731975;45.12766531
1;2.6;0.008690477148;0.009757156835;45.12766531
1;2.8;0.008825194803;0.009689798008;45.12766531
1;3;0.008863064746;0.009670863036;45.12766531
1;3.2;0.008968359768;0.009618215525;45.12766531
1;3.4;0.009081570884;0.009561609967;45.12766531
1;3.6;0.008953886081;0.009625452369;45.12766531
1;3.8;0.008878549084;0.009663120868;45.12766531
1;4;0.008773226809;0.009715782005;45.12766531
1;4.2;0.008664096705;0.009770347057;45.12766531
1;4.4;0.008792625364;0.009706082727;45.12766531
1;4.6;0.008723920039;0.00974043539;45.12766531
1;4.8;0.008653994997;0.009775397911;45.12766531
1;5;0.008601854208;0.009801468306;45.12766531
2;0;0.008000760442;0.01025757026;45.62544153
2;0.2;0.008120450537;0.01019772521;45.62544153
2;0.4;0.008226907396;0.01014449678;45.62544153
2;0.6;0.008276192208;0.01011985438;45.62544153
2;0.8;0.008255822271;0.01013003934;45.62544153
2;1;0.008246533484;0.01013468374;45.62544153
2;1.2;0.008235032103;0.01014043443;45.62544153
2;1.4;0.00827748216;0.0101192094;45.62544153
2;1.6;0.008400864474;0.01005751824;45.62544153
2;1.8;0.00840022023;0.01005784036;45.62544153
2;2;0.008467900363;0.0100240003;45.62544153
2;2.2;0.008426457564;0.0100447217;45.62544153
2;2.4;0.008544516047;0.009985692456;45.62544153
