realization;time;v_parallel_sq;v_perp_sq;E
0;0;0.007998581336;0.009965499849;44.68732966
0;0.5;0.008012327279;0.009958626878;44.68732966
0;1;0.00809763361;0.009915973713;44.68732966
0;1.5;0.008180653523;0.009874463756;44.68732966
0;2;0.008317124792;0.009806228122;44.68732966
0;2.5;0.008386487274;0.00977154688;44.68732966
0;3;0.00859406167;0.009667759683;44.68732966
0;3.5;0.008702360423;0.009613610306;44.68732966
0;4;0.008898894134;0.009515343451;44.68732966
0;4.5;0.008952341857;0.009488619589;44.68732966
0;5;0.009142603806;0.009393488615;44.68732966
1;0;0.00819321593;0.01000578744;45.12766531
1;0.5;0.008408085754;0.009898352533;45.12766531
1;1;0.008597093894;0.009803848462;45.12766531
1;1.5;0.008798170669;0.009703310075;45.12766531
1;2;0.008876142689;0.009664324065;45.12766531
1;2.5;0.009026928212;0.009588931303;45.12766531
1;3;0.009071708821;0.009566540999;45.12766531
1;3.5;0.009261675309;0.009471557755;45.12766531
1;4;0.009231384031;0.009486703394;45.12766531
1;4.5;0.009202955638;0.00950091759;45.12766531
1;5;0.009355445641;0.009424672589;45.12766531
2;0;0.008000760442;0.01025757026;45.62544153
2;0.5;0.00829160425;0.01011214835;45.62544153
2;1;0.008650133674;0.009932883642;45.62544153
2;1.5;0.008670642035;0.009922629462;45.62544153
2;2;0.008805423236;0.009855238861;45.62544153
2;2.5;0.008987911554;0.009763994702;45.62544153
2;3;0.009144266076;0.009685817441;45.62544153
2;3.5;0.00923420166;0.009640849649;45.62544153
2;4;0.009290242361;0.009612829299;45.62544153
2;4.5;0.009270740517;0.009622580221;45.62544153
2;5;0.009306799756;0.009604550601;45.62544153
3;0;0.007938459433;0.009823081149;44.13539477
3;0.5;0.008062865975;0.009760877878;44.13539477
3;1;0.008373712467;0.009605454632;44.13539477
3;1.5;0.008524859967;0.009529880882;44.13539477
3;2;0.008596532051;0.00949404484;44.13539477
3;2.5;0.008806595801;0.009389012965;44.13539477
3;3;0.008983386857;0.009300617437;44.13539477
3;3.5;0.00901897947;0.009282821131;44.13539477
3;4;0.009063838731;0.0092603915;44.13539477
3;4.5;0.009086147021;0.009249237355;44.13539477
3;5;0.00895208817;0.009316266781;44.13539477
4;0;0.008195083975;0.01028416822;46.02147267
4;0.5;0.008451311336;0.01015605454;46.02147267
4;1;0.008563413868;0.01010000328;46.02147267
4;1.5;0.008652220952;0.01005559973;46.02147267
4;2;0.008802142566;0.009980638928;46.02147267
4;2.5;0.008859873263;0.009951773579;46.02147267
4;3;0.00902397746;0.009869721481;46.02147267
4;3.5;0.0091283718;0.009817524311;46.02147267
4;4;0.009208316959;0.009777551731;46.02147267
4;4.5;0.009314480409;0.009724470006;46.02147267
4;5;0.009444719278;0.009659350572;46.02147267
5;0;0.008197790456;0.009938801045;44.92062807
5;0.5;0.008454767366;0.00981031259;44.92062807
5;1;0.008533590408;0.009770901069;44.92062807
5;1.5;0.008737902029;0.009668745258;44.92062807
5;2;0.008966012306;0.00955469012;44.92062807
5;2.5;0.008990946598;0.009542222973;44.92062807
5;3;0.009076069904;0.009499661321;44.92062807
5;3.5;0.00898779488;0.009543798832;44.92062807
5;4;0.008999688214;0.009537852166;44.92062807
5;4.5;0.00901829296;0.009528549792;44.92062807
5;5;0.009051018451;0.009512187047;44.92062807
6;0;0.008070096937;0.01020609004;45.57164322
