realization;time;v_parallel_sq;v_perp_sq;E
0;0;0.009060319583;0.009671032233;5.68047681
0;0.2;0.009120344612;0.009641019718;5.68047681
0;0.4;0.009350167092;0.009526108478;5.68047681
0;0.6;0.009377266615;0.009512558717;5.68047681
0;0.8;0.00918300685;0.009609688599;5.68047681
0;1;0.009486521226;0.009457931411;5.68047681
0;1.2;0.009662973512;0.009369705268;5.68047681
0;1.4;0.009341681758;0.009530351145;5.68047681
0;1.6;0.009741933334;0.009330225357;5.68047681
0;1.8;0.009629424807;0.009386479621;5.68047681
0;2;0.009272394362;0.009564994844;5.68047681
0;2.2;0.009183325477;0.009609529286;5.68047681
0;2.4;0.009033945312;0.009684219368;5.68047681
0;2.6;0.00911887158;0.009641756234;5.68047681
0;2.8;0.009136791652;0.009632796198;5.68047681
0;3;0.009118112003;0.009642136023;5.68047681
0;3.2;0.009041651729;0.00968036616;5.68047681
0;3.4;0.009208027925;0.009597178062;5.68047681
0;3.6;0.009226709522;0.009587837263;5.68047681
0;3.8;0.00913043844;0.009635972804;5.68047681
0;4;0.009054914409;0.00967373482;5.68047681
0;4.2;0.009205072573;0.009598655738;5.68047681
0;4.4;0.009515265195;0.009443559427;5.68047681
0;4.6;0.009658242411;0.009372070819;5.68047681
0;4.8;0.009852790687;0.009274796681;5.68047681
0;5;0.009992198752;0.009205092648;5.68047681
1;0;0.008770814343;0.00998115666;5.746625532
1;0.2;0.009304631213;0.009714248225;5.746625532
1;0.4;0.009658300612;0.009537413525;5.746625532
1;0.6;0.009794977274;0.009469075194;5.746625532
1;0.8;0.009739878811;0.009496624426;5.746625532
1;1;0.0101643768;0.009284375431;5.746625532
1;1.2;0.01004404701;0.009344540326;5.746625532
1;1.4;0.01009709422;0.00931801672;5.746625532
1;1.6;0.009664682285;0.009534222689;5.746625532
1;1.8;0.00957412099;0.009579503336;5.746625532
1;2;0.009641531957;0.009545797853;5.746625532
1;2.2;0.009294435597;0.009719346033;5.746625532
1;2.4;0.009627368732;0.009552879465;5.746625532
1;2.6;0.009614025816;0.009559550923;5.746625532
1;2.8;0.009404499931;0.009664313865;5.746625532
1;3;0.00943781415;0.009647656756;5.746625532
1;3.2;0.009621066591;0.009556030536;5.746625532
1;3.4;0.009511724666;0.009610701498;5.746625532
1;3.6;0.009478327384;0.009627400139;5.746625532
1;3.8;0.009499402319;0.009616862672;5.746625532
1;4;0.009558084533;0.009587521565;5.746625532
1;4.2;0.009638214992;0.009547456335;5.746625532
1;4.4;0.009510727501;0.009611200081;5.746625532
1;4.6;0.00942812597;0.009652500846;5.746625532
1;4.8;0.009549857124;0.009591635269;5.746625532
1;5;0.009472151696;0.009630487983;5.746625532
2;0;0.007060458305;0.00926485211;5.118032505
