realization;time;v_parallel_sq;v_perp_sq;E
0;0;0.007775579817;0.01010676755;11.19564596
0;0.2;0.007813267035;0.01008792394;11.19564596
0;0.4;0.00776683149;0.01011114171;11.19564596
0;0.6;0.007884295645;0.01005240963;11.19564596
0;0.8;0.008098399768;0.00994535757;11.19564596
0;1;0.008147097299;0.009921008804;11.19564596
0;1.2;0.007981424511;0.0100038452;11.19564596
0;1.4;0.00798020593;0.01000445449;11.19564596
0;1.6;0.008192476693;0.009898319107;11.19564596
0;1.8;0.008106944086;0.009941085411;11.19564596
0;2;0.008332510328;0.00982830229;11.19564596
0;2.2;0.00823092848;0.009879093214;11.19564596
0;2.4;0.008364352424;0.009812381242;11.19564596
0;2.6;0.008302788236;0.009843163336;11.19564596
0;2.8;0.008184122899;0.009902496004;11.19564596
0;3;0.008243024345;0.009873045281;11.19564596
0;3.2;0.008289732387;0.00984969126;11.19564596
0;3.4;0.00817939645;0.009904859228;11.19564596
0;3.6;0.008351838285;0.009818638311;11.19564596
0;3.8;0.008449851372;0.009769631767;11.19564596
0;4;0.008788204845;0.009600455031;11.19564596
0;4.2;0.00857406488;0.009707525014;11.19564596
0;4.4;0.008683697497;0.009652708705;11.19564596
0;4.6;0.008704690537;0.009642212185;11.19564596
0;4.8;0.008861913515;0.009563600696;11.19564596
0;5;0.008947010153;0.009521052377;11.19564596
1;0;0.008111990333;0.01011818291;11.33934247
1;0.2;0.008330619323;0.01000886842;11.33934247
1;0.4;0.008541133978;0.009903611092;11.33934247
1;0.6;0.008632788386;0.009857783888;11.33934247
1;0.8;0.008686949921;0.009830703121;11.33934247
1;1;0.009009135791;0.009669610186;11.33934247
1;1.2;0.009001829316;0.009673263423;11.33934247
1;1.4;0.009019300084;0.009664528039;11.33934247
1;1.6;0.008873314788;0.009737520687;11.33934247
1;1.8;0.008937437454;0.009705459354;11.33934247
1;2;0.008848940453;0.009749707855;11.33934247
1;2.2;0.008895354213;0.009726500975;11.33934247
1;2.4;0.009158278027;0.009595039068;11.33934247
1;2.6;0.009177060929;0.009585647617;11.33934247
1;2.8;0.009111902813;0.009618226675;11.33934247
1;3;0.009257783195;0.009545286484;11.33934247
1;3.2;0.009346439436;0.009500958363;11.33934247
1;3.4;0.009373817213;0.009487269475;11.33934247
1;3.6;0.009487291475;0.009430532344;11.33934247
1;3.8;0.009391610179;0.009478372992;11.33934247
1;4;0.009230288816;0.009559033674;11.33934247
1;4.2;0.008989688948;0.009679333607;11.33934247
1;4.4;0.009044537844;0.009651909159;11.33934247
1;4.6;0.009087083389;0.009630636387;11.33934247
1;4.8;0.009176976323;0.00958568992;11.33934247
1;5;0.009272354946;0.009538000608;11.33934247
2;0;0.007456456737;0.009344019438;10.45779825
2;0.2;0.007642725248;0.009250885182;10.45779825
2;0.4;0.00772268007;0.009210907772;10.45779825
2;0.6;0.008057125115;0.009043685249;10.45779825
2;0.8;0.008132859175;0.009005818219;10.45779825
2;1;0.008243982964;0.008950256325;10.45779825
2;1.2;0.008294825153;0.00892483523;10.45779825
2;1.4;0.008110134579;0.009017180517;10.45779825
2;1.6;0.008232687599;0.008955904007;10.45779825
2;1.8;0.008252280916;0.008946107348;10.45779825
2;2;0.00857256629;0.008785964662;10.45779825
2;2.2;0.008370335683;0.008887079965;10.45779825
2;2.4;0.008136611424;0.009003942095;10.45779825
2;2.6;0.008321241306;0.008911627153;10.45779825
2;2.8;0.008576438247;0.008784028683;10.45779825
2;3;0.008677446581;0.008733524516;10.45779825
2;3.2;0.008475492385;0.008834501614;10.45779825
2;3.4;0.008596287636;0.008774103988;10.45779825
2;3.6;0.008498917263;0.008822789175;10.45779825
2;3.8;0.008681466268;0.008731514673;10.45779825
2;4;0.00871665003;0.008713922791;10.45779825
2;4.2;0.008651358323;0.008746568645;10.45779825
2;4.4;0.008788647811;0.008677923901;10.45779825
2;4.6;0.008899162008;0.008622666803;10.45779825
2;4.8;0.008938811519;0.008602842047;10.45779825
2;5;0.008892987373;0.00862575412;10.45779825
3;0;0.008058322199;0.01044591223;11.58005866
3;0.2;0.008276322585;0.01033691203;11.58005866
3;0.4;0.008254823426;0.01034766161;11.58005866
3;0.6;0.008317305781;0.01031642044;11.58005866
3;0.8;0.008255680477;0.01034723309;11.58005866
3;1;0.008259303395;0.01034542163;11.58005866
3;1.2;0.008432052245;0.0102590472;11.58005866
3;1.4;0.008574249568;0.01018794854;11.58005866
3;1.6;0.008721993656;0.0101140765;11.58005866
3;1.8;0.008714943115;0.01011760177;11.58005866
3;2;0.008577074172;0.01018653624;11.58005866
3;2.2;0.008707217778;0.01012146444;11.58005866
3;2.4;0.008988946349;0.009980600152;11.58005866
3;2.6;0.009191899287;0.009879123683;11.58005866
3;2.8;0.009480479778;0.009734833438;11.58005866
3;3;0.009526183338;0.009711981658;11.58005866
3;3.2;0.009564271077;0.009692937788;11.58005866
3;3.4;0.00961769431;0.009666226172;11.58005866
3;3.6;0.009447979839;0.009751083407;11.58005866
3;3.8;0.009557291664;0.009696427495;11.58005866
3;4;0.009370393177;0.009789876738;11.58005866
3;4.2;0.009330793708;0.009809676473;11.58005866
3;4.4;0.009288865119;0.009830640767;11.58005866
3;4.6;0.00932837509;0.009810885781;11.58005866
3;4.8;0.009434052374;0.009758047139;11.58005866
