realization;time;v_parallel_sq;v_perp_sq;E
0;0;0.009060319583;0.009671032233;5.68047681
0;0.2;0.009273155939;0.009564614055;5.68047681
0;0.4;0.009157083567;0.009622650241;5.68047681
0;0.6;0.00941007228;0.009496155884;5.68047681
0;0.8;0.009346019116;0.009528182466;5.68047681
0;1;0.009544423567;0.009428980241;5.68047681
0;1.2;0.00931998652;0.009541198764;5.68047681
0;1.4;0.009434204469;0.00948408979;5.68047681
0;1.6;0.009668932951;0.009366725549;5.68047681
0;1.8;0.01029396506;0.009054209492;5.68047681
0;2;0.00991034984;0.009246017104;5.68047681
0;2.2;0.009724931395;0.009338726327;5.68047681
0;2.4;0.009537284968;0.00943254954;5.68047681
0;2.6;0.009728427014;0.009336978517;5.68047681
0;2.8;0.009657989449;0.0093721973;5.68047681
0;3;0.00966077729;0.009370803379;5.68047681
0;3.2;0.009702379307;0.009350002371;5.68047681
0;3.4;0.009489918755;0.009456232647;5.68047681
0;3.6;0.009367942577;0.009517220736;5.68047681
0;3.8;0.009506912342;0.009447735853;5.68047681
0;4;0.009382377139;0.009510003455;5.68047681
0;4.2;0.008987942672;0.009707220688;5.68047681
0;4.4;0.009072161971;0.009665111039;5.68047681
0;4.6;0.009335403818;0.009533490115;5.68047681
0;4.8;0.009515777506;0.009443303271;5.68047681
0;5;0.00956904076;0.009416671644;5.68047681
1;0;0.008770814343;0.00998115666;5.746625532
1;0.2;0.008593724566;0.01006970155;5.746625532
1;0.4;0.009068786133;0.009832170764;5.746625532
1;0.6;0.009235019825;0.009749053918;5.746625532
1;0.8;0.009415185243;0.00965897121;5.746625532
1;1;0.009445764585;0.009643681538;5.746625532
1;1.2;0.009397133043;0.00966799731;5.746625532
1;1.4;0.009249900388;0.009741613637;5.746625532
1;1.6;0.009281725607;0.009725701028;5.746625532
1;1.8;0.009054778633;0.009839174514;5.746625532
1;2;0.009087454103;0.009822836779;5.746625532
1;2.2;0.00927904022;0.009727043721;5.746625532
1;2.4;0.009308244294;0.009712441684;5.746625532
1;2.6;0.009049901735;0.009841612964;5.746625532
1;2.8;0.009568719291;0.009582204185;5.746625532
1;3;0.00922563914;0.009753744261;5.746625532
1;3.2;0.00905654658;0.009838290541;5.746625532
1;3.4;0.008866199795;0.009933463934;5.746625532
1;3.6;0.008944788146;0.009894169758;5.746625532
1;3.8;0.008687123098;0.01002300228;5.746625532
1;4;0.008603398812;0.01006486442;5.746625532
1;4.2;0.008543268619;0.01009492952;5.746625532
1;4.4;0.009095071671;0.009819027995;5.746625532
1;4.6;0.009164858695;0.009784134483;5.746625532
1;4.8;0.009024205898;0.009854460882;5.746625532
1;5;0.008986099085;0.009873514289;5.746625532
2;0;0.007060458305;0.00926485211;5.118032505
2;0.2;0.007031142287;0.009279510119;5.118032505
2;0.4;0.007074461145;0.00925785069;5.118032505
2;0.6;0.007141751618;0.009224205454;5.118032505
2;0.8;0.007286435246;0.00915186364;5.118032505
2;1;0.006839819986;0.00937517127;5.118032505
2;1.2;0.006969108618;0.009310526954;5.118032505
2;1.4;0.007007357094;0.009291402716;5.118032505
2;1.6;0.007299027769;0.009145567378;5.118032505
2;1.8;0.007548839471;0.009020661527;5.118032505
2;2;0.007540330108;0.009024916209;5.118032505
2;2.2;0.007715332992;0.008937414767;5.118032505
2;2.4;0.007737110137;0.008926526194;5.118032505
2;2.6;0.007637011387;0.008976575569;5.118032505
