realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;0;0;0;0;5653.390305;0.0009970862891;4565308788
0;0.0001;0.1717443583;0.1824339668;0.1464068151;5654.381552;0.000996855965;4566283352
0;0.0002;0.6757949141;0.7122755485;0.5728774298;5497.546226;0.0009967651809;4565736065
0;0.0003;1.449923149;1.499951432;1.205106258;5048.233494;0.0009960779914;4556389191
0;0.0004;2.33848133;2.400572596;1.917704333;4455.691564;0.000995577322;4564517174
0;0.0005;3.199169398;3.302129037;2.621826843;3894.292989;0.0009983474545;4528018238
0;0.0006;3.996975945;4.146980631;3.282135553;3484.907859;0.001002863462;4502706880
0;0.0007;4.710300375;4.936872436;3.883815238;3110.151349;0.001003348931;4522869562
0;0.0008;5.338155085;5.661269725;4.418456942;2825.062987;0.001007250506;4480814184
0;0.0009;5.896037758;6.306688602;4.884128509;2641.064016;0.001010219525;4470837947
0;0.001;6.397445878;6.878025842;5.286451919;2405.169467;0.001007837553;4433938338
0;0.0011;6.833266247;7.376044139;5.624824959;2183.873934;0.00101203083;4460938130
0;0.0012;7.179384185;7.779574074;5.896963705;2017.480705;0.001012354222;4449236238
0;0.0013;7.425604424;8.08077337;6.106443351;1878.28187;0.001018043683;4426373422
0;0.0014;7.585789079;8.287363468;6.248838591;1867.423044;0.001027455489;4401311631
0;0.0015;7.682650581;8.403538592;6.318459105;1849.932191;0.001027273264;4435434638
0;0.0016;7.726333787;8.411668811;6.316161399;1859.35053;0.001042204706;4348562321
0;0.0017;7.694155251;8.331098628;6.257793486;1974.154506;0.001042494389;4287197247
0;0.0018;7.625794876;8.174776842;6.156187679;2177.518614;0.001053530934;4259376425
0;0.0019;7.512944738;7.962376968;6.016368411;2362.996643;0.001052949061;4247978386
0;0.002;7.347862724;7.730095681;5.853212005;2547.908709;0.001063551866;4236089428
0;0.0021;7.162851488;7.490432451;5.680727546;2706.095926;0.001069764153;4188724114
0;0.0022;6.977228256;7.220119484;5.509693445;2914.545979;0.001080398058;4142679398
0;0.0023;6.795568286;6.92783348;5.35482523;3031.140344;0.001074908553;4215440806
0;0.0024;6.629762601;6.648898074;5.219751748;3116.835597;0.001078826361;4156902037
0;0.0025;6.496354542;6.396507348;5.107874008;3219.824903;0.00107925501;4160527241
0;0.0026;6.404178251;6.189584817;5.028620866;3332.09475;0.001088494389;4130713934
0;0.0027;6.384039346;6.035812687;4.98068788;3433.529044;0.001086636994;4132972648
0;0.0028;6.409449781;5.940193407;4.96796166;3467.140836;0.001087840241;4116756310
0;0.0029;6.468488829;5.919907603;5.006405781;3506.695503;0.001100455462;4075180830
