realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;5.5e-06;919.6285621;1127.324121;851.152759;27097223.78;1.35129889e-09;3.321864987e+15
0;5.6e-06;908.163571;1122.16728;853.3245793;27820109.09;1.373938843e-09;3.286490541e+15
0;5.7e-06;896.4117444;1118.478151;859.6678531;27751340.69;1.393230061e-09;3.230130647e+15
0;5.8e-06;886.2486246;1114.350876;866.5310043;28131410.93;1.390638916e-09;3.262622214e+15
0;5.9e-06;877.8696834;1109.944702;875.0498388;28834114.67;1.405953888e-09;3.217625571e+15
0;6e-06;872.7298962;1108.259834;885.1357046;29660920.55;1.412226606e-09;3.238722712e+15
0;6.1e-06;870.4081915;1109.036251;895.3759296;30154431.69;1.416457113e-09;3.22230456e+15
0;6.2e-06;871.614674;1114.149675;909.980591;29742621.53;1.452080735e-09;3.130646383e+15
0;6.3e-06;874.5106989;1126.109853;926.6525169;29832776.67;1.450705605e-09;3.077083402e+15
0;6.4e-06;877.2452917;1141.902141;943.1982464;29369018.5;1.470936114e-09;3.050978294e+15
0;6.5e-06;881.5988533;1160.058435;959.7056881;29314559.53;1.488725006e-09;3.061019809e+15
0;6.6e-06;887.0968681;1178.338903;975.3098299;28782133.3;1.489733996e-09;3.036803221e+15
0;6.7e-06;894.8065878;1195.48692;991.3485961;28396430.53;1.506134668e-09;3.006942233e+15
0;6.8e-06;904.1976701;1216.500679;1009.632145;27748511.4;1.5046288e-09;3.013691654e+15
0;6.9e-06;914.9661173;1242.724607;1030.279939;27117715.29;1.536729474e-09;2.94487058e+15
0;7e-06;927.442825;1270.250595;1052.425217;26599956.13;1.555472556e-09;2.902632519e+15
0;7.1e-06;940.6138425;1298.998119;1073.608522;25991700.71;1.576500539e-09;2.839712737e+15
0;7.2e-06;955.2964953;1330.025221;1093.749663;25314250.41;1.605889859e-09;2.802305952e+15
0;7.3e-06;971.4897152;1365.246765;1111.04918;25183197.2;1.63272268e-09;2.757103891e+15
0;7.4e-06;988.3429599;1403.50915;1126.642033;24655126.01;1.649149959e-09;2.731065032e+15
0;7.5e-06;1004.503594;1440.62685;1144.475913;23790645.93;1.667715925e-09;2.728963248e+15
0;7.6e-06;1019.833896;1474.653208;1162.405886;22853022.85;1.678183461e-09;2.685784222e+15
0;7.7e-06;1035.018394;1506.97401;1178.848779;22498819.52;1.731661663e-09;2.578977715e+15
0;7.8e-06;1050.547063;1538.264425;1193.661625;22339494.14;1.758169137e-09;2.537230302e+15
0;7.9e-06;1065.838805;1568.584055;1207.151818;22812957.51;1.803103428e-09;2.49834331e+15
0;8e-06;1080.553336;1597.355033;1219.176711;21930949.34;1.808349776e-09;2.483802432e+15
0;8.1e-06;1093.620455;1620.940374;1229.692676;21727017.05;1.812137023e-09;2.491604586e+15
0;8.2e-06;1105.129302;1641.73155;1239.640615;21905220.98;1.859454587e-09;2.412391845e+15
0;8.3e-06;1112.271892;1660.948105;1247.779443;21313871.58;1.842292221e-09;2.437037348e+15
0;8.4e-06;1116.01132;1678.627189;1254.401697;21950376.32;1.887402332e-09;2.402961651e+15
0;8.5e-06;1120.105811;1694.380817;1259.208258;21974012.65;1.882195218e-09;2.417857733e+15
0;8.6e-06;1123.682318;1707.954642;1264.649945;22306282.38;1.926511043e-09;2.346229055e+15
0;8.7e-06;1127.848321;1721.85471;1273.757194;22554970.26;1.953248071e-09;2.312084913e+15
0;8.8e-06;1133.820742;1737.80339;1283.706104;23081299.54;1.998622289e-09;2.243141174e+15
0;8.9e-06;1140.169279;1757.470202;1292.623113;23191006.32;2.016881921e-09;2.234407719e+15
0;9e-06;1149.493782;1775.661634;1301.311387;22950248.52;2.051395202e-09;2.196984573e+15
0;9.1e-06;1163.675374;1789.579788;1310.890507;22943710.49;2.058283817e-09;2.19121516e+15
0;9.2e-06;1177.956028;1800.937798;1322.070264;23342265.19;2.090204082e-09;2.172743582e+15
0;9.3e-06;1191.851696;1810.554039;1336.041902;23120029.22;2.134109466e-09;2.127106869e+15
0;9.4e-06;1208.007895;1816.531376;1350.575974;23073448.09;2.159050777e-09;2.095224331e+15
0;9.5e-06;1225.742466;1819.945032;1363.267703;22516725.31;2.171655053e-09;2.087963861e+15
0;9.6e-06;1243.781119;1825.795884;1375.561877;22580718.51;2.232144025e-09;2.046644636e+15
0;9.7e-06;1263.219657;1836.872789;1389.512069;22970717.1;2.283777978e-09;1.993672374e+15
0;9.8e-06;1281.631989;1852.741915;1405.037882;23340183.54;2.317488403e-09;1.956057644e+15
0;9.9e-06;1300.617654;1872.046711;1420.564421;23033052.38;2.35341944e-09;1.904448279e+15
0;1e-05;1326.033012;1895.22992;1436.301343;23309578.06;2.421665878e-09;1.879703046e+15
0;1.01e-05;1356.346047;1922.27444;1453.360789;22865440.74;2.44739718e-09;1.864406463e+15
0;1.02e-05;1388.306782;1950.049365;1471.823874;22624123.15;2.489527507e-09;1.823907336e+15
0;1.03e-05;1420.815449;1980.42621;1490.29055;22188797.79;2.532239463e-09;1.771812993e+15
0;1.04e-05;1451.902569;2015.17868;1508.168438;22145860.83;2.598655031e-09;1.744258743e+15
0;1.05e-05;1481.147941;2051.695009;1523.827947;22188365.29;2.622117005e-09;1.741271763e+15
0;1.06e-05;1510.1136;2086.797154;1536.854537;21866000.02;2.650647856e-09;1.716236254e+15
0;1.07e-05;1540.751087;2121.422221;1551.242631;21770332.14;2.700428829e-09;1.676385352e+15
0;1.08e-05;1571.775331;2156.954121;1567.287408;21355943.9;2.715570293e-09;1.671000296e+15
0;1.09e-05;1602.330443;2193.861555;1584.823695;21035055.42;2.757869447e-09;1.643104417e+15
0;1.1e-05;1633.009338;2234.157896;1604.621076;20806293.63;2.828986463e-09;1.600968093e+15
0;1.11e-05;1665.763863;2276.985881;1623.00748;20369054.46;2.883494747e-09;1.559715447e+15
0;1.12e-05;1701.141892;2317.246229;1640.068028;19887936.49;2.928021422e-09;1.543502399e+15
0;1.13e-05;1739.038318;2354.705292;1656.313809;20281300.52;3.004490923e-09;1.512195004e+15
0;1.14e-05;1777.129127;2393.550581;1672.124756;19606748.91;3.054605196e-09;1.472720679e+15
0;1.15e-05;1813.487808;2433.238697;1687.481122;19293493.79;3.095135531e-09;1.460173057e+15
0;1.16e-05;1849.334346;2474.649923;1699.973525;19431657.38;3.145857547e-09;1.430209011e+15
0;1.17e-05;1883.975074;2516.998086;1711.522109;19273438.74;3.207762153e-09;1.409579549e+15
0;1.18e-05;1917.514252;2558.012122;1720.00144;18649479.47;3.209847718e-09;1.40670179e+15
0;1.19e-05;1949.528564;2597.721641;1726.605657;18313531.13;3.275221815e-09;1.36464592e+15
0;1.2e-05;1979.028209;2635.783774;1733.651486;18141330.19;3.313117461e-09;1.366037915e+15
0;1.21e-05;2006.813391;2672.055632;1740.233434;17489467.97;3.371104883e-09;1.34689336e+15
0;1.22e-05;2033.944065;2707.624179;1748.106802;17194883.53;3.433225897e-09;1.317658776e+15
