realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;0;0;0;0;152743.9987;9.871899714e-07;1.314740193e+10
0;2.5e-06;0.07150427175;0.05103802383;0.04434384458;152889.208;9.833598567e-07;1.319341986e+10
0;5e-06;0.2871807874;0.2031575821;0.1776117611;153001.6897;9.762081806e-07;1.328610859e+10
0;7.5e-06;0.6477158656;0.4545503692;0.3999294498;152488.1769;9.76047284e-07;1.328272314e+10
0;1e-05;1.150221079;0.8042079508;0.7098481927;151612.9013;9.762732626e-07;1.327004802e+10
0;1.25e-05;1.790893951;1.249791869;1.105385224;150423.4537;9.759571351e-07;1.326130212e+10
0;1.5e-05;2.56436446;1.788235636;1.583835749;148844.2968;9.765352616e-07;1.32366242e+10
0;1.75e-05;3.464378345;2.415601269;2.141954352;147040.403;9.758320367e-07;1.322640445e+10
0;2e-05;4.483337502;3.127144821;2.775891064;144823.6608;9.764556616e-07;1.319446613e+10
0;2.25e-05;5.61234091;3.917073461;3.48122539;142350.8999;9.757412228e-07;1.31781866e+10
0;2.5e-05;6.841247234;4.779035763;4.252939961;139485.0565;9.765443906e-07;1.313802725e+10
0;2.75e-05;8.15884235;5.705821085;5.085724161;136383.341;9.759905421e-07;1.31143474e+10
0;3e-05;9.553655628;6.690303798;5.972988648;132946.0216;9.761454713e-07;1.307921656e+10
0;3.25e-05;11.01329867;7.723944587;6.907844693;129231.5917;9.753085738e-07;1.305318212e+10
0;3.5e-05;12.5233656;8.798609841;7.883021987;125200.1603;9.772810335e-07;1.298540679e+10
0;3.75e-05;14.07064759;9.902141877;8.891171945;120821.1071;9.747062621e-07;1.297817127e+10
0;4e-05;15.64096047;11.02527458;9.924750943;116318.4653;9.774488583e-07;1.289769776e+10
0;4.25e-05;17.21892203;12.15718628;10.97618572;111397.7584;9.757971827e-07;1.28760538e+10
0;4.5e-05;18.79187929;13.28904775;12.03693707;106592.9807;9.768943904e-07;1.281461231e+10
0;4.75e-05;20.34284474;14.41231719;13.09729658;101160.8274;9.763958137e-07;1.277679322e+10
0;5e-05;21.85838465;15.51231843;14.15156007;96038.33088;9.752373413e-07;1.27433765e+10
0;5.25e-05;23.32302837;16.58183301;15.19261825;90529.27732;9.765428867e-07;1.268022766e+10
0;5.5e-05;24.72425373;17.61550603;16.21284815;85430.53672;9.759776387e-07;1.264117172e+10
0;5.75e-05;26.04988396;18.6011461;17.20727062;79893.03429;9.764767432e-07;1.259037895e+10
0;6e-05;27.28427047;19.52239312;18.17039316;74677.48473;9.756390424e-07;1.25577516e+10
0;6.25e-05;28.41861061;20.37634255;19.0956052;69864.0434;9.750370404e-07;1.252587163e+10
0;6.5e-05;29.44189393;21.15823491;19.97670076;65310.38863;9.755225269e-07;1.248456917e+10
0;6.75e-05;30.34541654;21.86380799;20.80717312;61189.59971;9.75276995e-07;1.24542756e+10
0;7e-05;31.12132613;22.48703249;21.58562566;57564.22944;9.758003956e-07;1.241556605e+10
